lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
CodeChangesWithTool,~,NudgeType,h1,0.4153911564625856,0.19354437866291557,2.1462320907084935,0.03185446649715118,0.032773233176828245,0.7878794737583334,0.4153911564625856,0.2156346539193623
PostRiskTolerance,~,CodeChangesWithTool,h2a,0.025759569199613346,0.013158515228191395,1.9576349423090598,0.0502728641417316,1.94476650224649e-4,0.05187371047066001,0.025759569199613346,0.14903570657588303
PostRiskTolerance,~,NudgeType,h3a,-0.05965282924255918,0.028449985497986066,-2.096761323368053,0.03601470893885739,-0.11549406445403786,-0.0048241468228818855,-0.05965282924255918,-0.17916125315421672
PostRiskTolerance,~,PreRiskTolerance,c1,0.5224958682137946,0.1025417319594633,5.095446100133623,3.4792100178648866e-7,0.3266981560599841,0.7224331221471637,0.5224958682137946,0.5555977568969114
PostSelfEfficacy,~,CodeChangesWithTool,h2b,0.058336423470556016,0.05191338432144202,1.1237260724391083,0.26112925214382976,-0.04074994212588118,0.1613833038896675,0.058336423470556016,0.08254234159043555
PostSelfEfficacy,~,PreSelfEfficacy,c2,0.7133131454209224,0.08327559952017838,8.56569210586206,0,0.5444602130867313,0.8764314083439928,0.7133131454209224,0.7013989616101994
PostTrust,~,CodeChangesWithTool,h2c,-0.06754846954302199,0.050492102152690996,-1.3378026792933193,0.18096076826412522,-0.1712841328548476,0.028480514884406866,-0.06754846954302199,-0.0660056107875754
PostTrust,~,NudgeType,h3b,0.23404869032637562,0.10412108574078713,2.2478510347946963,0.02458569034626734,0.036024723596068,0.44545657818893436,0.23404869032637562,0.11872245420979624
PostTrust,~,PreTrust,c3,0.9151825639539969,0.04646394556526408,19.696617513218186,0,0.8173259162353361,0.9979308005249238,0.9151825639539969,0.8835592625748949
PostBehavioralIntention,~,PostRiskTolerance,h4a,0.6850776773010637,0.280040283717301,2.4463540323814468,0.014430921843258337,0.13901913312347902,1.241973353498918,0.6850776773010637,0.16858559802707423
PostBehavioralIntention,~,PostSelfEfficacy,h4b,0.1320666219562131,0.05245386203754136,2.5177673640444755,0.01181012969384665,0.0401433109050704,0.24550438071040567,0.1320666219562131,0.13288882872302832
